Natureza;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;Total;Year;Regiao;Municipio;Delegacia
HOMICÍDIO DOLOSO (2);0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Bauru;Agudos;DM - Agudos
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Bauru;Agudos;DM - Agudos
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Bauru;Agudos;DM - Agudos
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Bauru;Agudos;DM - Agudos
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Bauru;Agudos;DM - Agudos
HOMICÍDIO CULPOSO OUTROS;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Bauru;Agudos;DM - Agudos
TENTATIVA DE HOMICÍDIO;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Bauru;Agudos;DM - Agudos
LESÃO CORPORAL SEGUIDA DE MORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Bauru;Agudos;DM - Agudos
LESÃO CORPORAL DOLOSA;15;0;0;0;0;0;0;0;0;0;0;0;15;2024;Bauru;Agudos;DM - Agudos
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;6;0;0;0;0;0;0;0;0;0;0;0;6;2024;Bauru;Agudos;DM - Agudos
LESÃO CORPORAL CULPOSA - OUTRAS;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Bauru;Agudos;DM - Agudos
LATROCÍNIO;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Bauru;Agudos;DM - Agudos
Nº DE VÍTIMAS EM LATROCÍNIO;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Bauru;Agudos;DM - Agudos
TOTAL DE ESTUPRO (4);2;0;0;0;0;0;0;0;0;0;0;0;2;2024;Bauru;Agudos;DM - Agudos
ESTUPRO;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Bauru;Agudos;DM - Agudos
ESTUPRO DE VULNERÁVEL;2;0;0;0;0;0;0;0;0;0;0;0;2;2024;Bauru;Agudos;DM - Agudos
TOTAL DE ROUBO - OUTROS (1);1;0;0;0;0;0;0;0;0;0;0;0;1;2024;Bauru;Agudos;DM - Agudos
ROUBO - OUTROS;1;0;0;0;0;0;0;0;0;0;0;0;1;2024;Bauru;Agudos;DM - Agudos
ROUBO DE VEÍCULO;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Bauru;Agudos;DM - Agudos
ROUBO A BANCO;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Bauru;Agudos;DM - Agudos
ROUBO DE CARGA;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Bauru;Agudos;DM - Agudos
FURTO - OUTROS;33;0;0;0;0;0;0;0;0;0;0;0;33;2024;Bauru;Agudos;DM - Agudos
FURTO DE VEÍCULO;3;0;0;0;0;0;0;0;0;0;0;0;3;2024;Bauru;Agudos;DM - Agudos
